match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition.competition_id,competition.country_name,competition.competition_name,season.season_id,season.season_name,home_team.home_team_id,home_team.home_team_name,home_team.home_team_gender,home_team.home_team_group,home_team.country.id,home_team.country.name,home_team.managers,away_team.away_team_id,away_team.away_team_name,away_team.away_team_gender,away_team.away_team_group,away_team.country.id,away_team.country.name,away_team.managers,metadata.data_version,metadata.shot_fidelity_version,metadata.xy_fidelity_version,competition_stage.id,competition_stage.name,stadium.id,stadium.name,stadium.country.id,stadium.country.name,referee.id,referee.name,referee.country.id,referee.country.name
3825796,2016-03-01,23:00:00.000,4,0,available,unscheduled,2022-03-20T23:14:00.630362,,27,11,Spain,La Liga,27,2015/2016,208,Las Palmas,male,,214,Spain,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]",216,Getafe,male,,214,Spain,"[{'id': 509, 'name': 'Francisco Escriba Segura', 'nickname': 'Fran Escribá', 'dob': '1965-05-03', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,357,Estadio de Gran Canaria,214,Spain,,,,
3825795,2016-03-01,22:00:00.000,3,0,available,unscheduled,2022-03-20T23:12:33.698472,,27,11,Spain,La Liga,27,2015/2016,212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]",210,Real Sociedad,male,,214,Spain,"[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': '1964-04-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,625,Estadio Vicente Calderón,214,Spain,2608.0,Alejandro José Hernández Hernández,214.0,Spain
3825793,2016-02-28,17:00:00.000,0,3,available,unscheduled,2022-05-08T21:14:18.615165,,26,11,Spain,La Liga,27,2015/2016,207,Valencia,male,,214,Spain,"[{'id': 2449, 'name': 'Gary Neville', 'nickname': None, 'dob': '1975-02-18', 'country': {'id': 68, 'name': 'England'}}]",215,Athletic Club,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,344,Estadio de Mestalla,214,Spain,183.0,Jesús Gil Manzano,214.0,Spain
3825792,2016-02-28,19:15:00.000,0,1,available,unscheduled,2022-03-20T23:08:56.478570,,26,11,Spain,La Liga,27,2015/2016,219,RC Deportivo La Coruña,male,,214,Spain,"[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': '1976-02-23', 'country': {'id': 214, 'name': 'Spain'}}]",1049,Granada,male,,214,Spain,"[{'id': 1001017, 'name': 'Ricardo Miguel Moreira da Costa', 'nickname': 'Ricardo Costa', 'dob': '1981-05-16', 'country': {'id': 183, 'name': 'Portugal'}}, {'id': 226, 'name': 'José Manuel González López', 'nickname': 'José González', 'dob': '1966-10-14', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4658,Estadio Abanca-Riazor,214,Spain,2434.0,Juan Martínez Munuera,214.0,Spain
3825794,2016-02-28,13:00:00.000,3,0,available,unscheduled,2022-03-20T23:07:09.857505,,26,11,Spain,La Liga,27,2015/2016,222,Villarreal,male,,214,Spain,"[{'id': 1000958, 'name': 'Daniele Bonera', 'nickname': None, 'dob': '1981-05-31', 'country': {'id': 112, 'name': 'Italy'}}, {'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]",221,Levante UD,male,,214,Spain,"[{'id': 677, 'name': 'Joan Francesc Ferrer Sicilia', 'nickname': 'Rubí', 'dob': '1970-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,361,Estadio de la Cerámica,214,Spain,2608.0,Alejandro José Hernández Hernández,214.0,Spain
3825788,2016-02-27,19:15:00.000,0,1,available,unscheduled,2022-03-20T23:05:52.388356,,26,11,Spain,La Liga,27,2015/2016,216,Getafe,male,,214,Spain,"[{'id': 509, 'name': 'Francisco Escriba Segura', 'nickname': 'Fran Escribá', 'dob': '1965-05-03', 'country': {'id': 214, 'name': 'Spain'}}]",209,Celta Vigo,male,,214,Spain,"[{'id': 385, 'name': 'Manuel Eduardo Berizzo', 'nickname': 'Eduardo Berizzo', 'dob': '1969-11-13', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,354,Coliseum Alfonso Pérez,214,Spain,222.0,David Fernández Borbalan,214.0,Spain
3825791,2016-02-27,21:30:00.000,2,2,available,unscheduled,2022-03-20T23:04:30.938137,,26,11,Spain,La Liga,27,2015/2016,218,Real Betis,male,,214,Spain,"[{'id': 5049, 'name': 'Juan Merino Ruíz', 'nickname': 'Juan Merino', 'dob': '1970-08-24', 'country': {'id': 214, 'name': 'Spain'}}]",360,Rayo Vallecano,male,,214,Spain,"[{'id': 220, 'name': 'Francisco Jémez Martín', 'nickname': 'Paco Jémez', 'dob': '1970-04-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,352,Estadio Benito Villamarín,214,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain
3825790,2016-02-27,19:15:00.000,2,4,available,unscheduled,2022-03-20T23:03:17.325025,,26,11,Spain,La Liga,27,2015/2016,1041,Sporting Gijón,male,,214,Spain,"[{'id': 187, 'name': 'Abelardo Fernández Antuña', 'nickname': 'Abelardo', 'dob': '1970-04-19', 'country': {'id': 214, 'name': 'Spain'}}]",214,Espanyol,male,,214,Spain,"[{'id': 1816, 'name': 'Constantin Gâlcă', 'nickname': None, 'dob': '1972-03-08', 'country': {'id': 187, 'name': 'Romania'}}]",1.1.0,2,2,1,Regular Season,4656,Estadio Municipal El Molinón,214,Spain,2535.0,Carlos Velasco Carballo,214.0,Spain
3825787,2016-02-27,17:00:00.000,0,1,available,unscheduled,2022-03-20T23:01:59.136205,,26,11,Spain,La Liga,27,2015/2016,220,Real Madrid,male,,214,Spain,"[{'id': 56, 'name': 'Zinédine Zidane', 'nickname': None, 'dob': '1972-06-23', 'country': {'id': 78, 'name': 'France'}}]",212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,353,Bernabéu,214,Spain,1008.0,Carlos Clos Gómez,214.0,Spain
3825789,2016-02-27,23:05:00.000,1,1,available,unscheduled,2022-03-20T23:00:39.067096,,26,11,Spain,La Liga,27,2015/2016,210,Real Sociedad,male,,214,Spain,"[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': '1964-04-13', 'country': {'id': 214, 'name': 'Spain'}}]",223,Málaga,male,,214,Spain,"[{'id': 188, 'name': 'Javier Gracia Carlos', 'nickname': 'Javi Gracia', 'dob': '1970-05-01', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,5043,Reale Arena,214,Spain,221.0,Alberto Undiano Mallenco,214.0,Spain
3825786,2016-02-26,21:30:00.000,0,1,available,unscheduled,2022-03-20T22:58:57.255017,,26,11,Spain,La Liga,27,2015/2016,322,Eibar,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': '1961-03-14', 'country': {'id': 214, 'name': 'Spain'}}]",208,Las Palmas,male,,214,Spain,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,347,Estadio Municipal de Ipurúa,214,Spain,1015.0,Pedro Jesús Pérez Montero,214.0,Spain
3825781,2016-02-21,13:00:00.000,2,2,available,unscheduled,2022-08-30T11:46:06.868587,,25,11,Spain,La Liga,27,2015/2016,360,Rayo Vallecano,male,,214,Spain,"[{'id': 220, 'name': 'Francisco Jémez Martín', 'nickname': 'Paco Jémez', 'dob': '1970-04-18', 'country': {'id': 214, 'name': 'Spain'}}]",213,Sevilla,male,,214,Spain,"[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': '1971-11-03', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4640,Estadio de Vallecas,214,Spain,2604.0,Xavier Estrada Fernández,214.0,Spain
3825785,2016-02-21,17:00:00.000,1,1,available,unscheduled,2022-03-20T22:56:38.976506,,25,11,Spain,La Liga,27,2015/2016,223,Málaga,male,,214,Spain,,220,Real Madrid,male,,214,Spain,"[{'id': 56, 'name': 'Zinédine Zidane', 'nickname': None, 'dob': '1972-06-23', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,346,Estadio La Rosaleda,214,Spain,218.0,Ignacio Iglesias Villanueva,214.0,Spain
3825783,2016-02-21,19:15:00.000,0,1,available,unscheduled,2022-03-20T22:55:26.873111,,25,11,Spain,La Liga,27,2015/2016,215,Athletic Club,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",210,Real Sociedad,male,,214,Spain,"[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': '1964-04-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,345,San Mamés Barria,214,Spain,2625.0,José María Sánchez Martínez,214.0,Spain
3825780,2016-02-20,19:15:00.000,1,0,available,unscheduled,2022-03-20T22:49:57.244994,,25,11,Spain,La Liga,27,2015/2016,214,Espanyol,male,,214,Spain,"[{'id': 1816, 'name': 'Constantin Gâlcă', 'nickname': None, 'dob': '1972-03-08', 'country': {'id': 187, 'name': 'Romania'}}]",219,RC Deportivo La Coruña,male,,214,Spain,"[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': '1976-02-23', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,351,Stage Front Stadium,214,Spain,2602.0,Ricardo De Burgos Bengoetxea,214.0,Spain
3825779,2016-02-20,23:05:00.000,3,2,available,unscheduled,2022-03-20T22:48:39.722011,,25,11,Spain,La Liga,27,2015/2016,209,Celta Vigo,male,,214,Spain,"[{'id': 385, 'name': 'Manuel Eduardo Berizzo', 'nickname': 'Eduardo Berizzo', 'dob': '1969-11-13', 'country': {'id': 11, 'name': 'Argentina'}}]",322,Eibar,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': '1961-03-14', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,653,Abanca-Balaídos,214,Spain,2692.0,Mario Melero López,214.0,Spain
3825773,2016-02-14,19:15:00.000,2,0,available,unscheduled,2022-03-20T22:47:16.517880,,24,11,Spain,La Liga,27,2015/2016,322,Eibar,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': '1961-03-14', 'country': {'id': 214, 'name': 'Spain'}}]",221,Levante UD,male,,214,Spain,"[{'id': 677, 'name': 'Joan Francesc Ferrer Sicilia', 'nickname': 'Rubí', 'dob': '1970-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,347,Estadio Municipal de Ipurúa,214,Spain,2604.0,Xavier Estrada Fernández,214.0,Spain
3825776,2016-02-14,17:00:00.000,2,0,available,unscheduled,2022-03-20T22:40:25.193922,,24,11,Spain,La Liga,27,2015/2016,213,Sevilla,male,,214,Spain,"[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': '1971-11-03', 'country': {'id': 214, 'name': 'Spain'}}]",208,Las Palmas,male,,214,Spain,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,349,Estadio Ramón Sánchez Pizjuán,214,Spain,2419.0,Eduardo Prieto Iglesias,214.0,Spain
3825775,2016-02-14,13:00:00.000,3,0,available,unscheduled,2022-03-20T22:38:47.919808,,24,11,Spain,La Liga,27,2015/2016,210,Real Sociedad,male,,214,Spain,"[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': '1964-04-13', 'country': {'id': 214, 'name': 'Spain'}}]",1049,Granada,male,,214,Spain,"[{'id': 1617, 'name': 'José Ramón Sandoval Huertas', 'nickname': 'José Ramón Sandoval', 'dob': '1968-05-02', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,5043,Reale Arena,214,Spain,211.0,José Luis González González,214.0,Spain
3825769,2016-02-13,19:15:00.000,1,0,available,unscheduled,2022-08-30T11:39:10.532969,,24,11,Spain,La Liga,27,2015/2016,222,Villarreal,male,,214,Spain,"[{'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]",223,Málaga,male,,214,Spain,"[{'id': 188, 'name': 'Javier Gracia Carlos', 'nickname': 'Javi Gracia', 'dob': '1970-05-01', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,361,Estadio de la Cerámica,214,Spain,,,,
3825770,2016-02-13,17:00:00.000,4,2,available,unscheduled,2022-03-20T22:30:43.857614,,24,11,Spain,La Liga,27,2015/2016,220,Real Madrid,male,,214,Spain,"[{'id': 56, 'name': 'Zinédine Zidane', 'nickname': None, 'dob': '1972-06-23', 'country': {'id': 78, 'name': 'France'}}]",215,Athletic Club,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,353,Bernabéu,214,Spain,212.0,Alfonso Álvarez Izquierdo,214.0,Spain
3825768,2016-02-12,21:30:00.000,2,2,available,unscheduled,2022-03-20T22:22:33.720131,,24,11,Spain,La Liga,27,2015/2016,1041,Sporting Gijón,male,,214,Spain,"[{'id': 187, 'name': 'Abelardo Fernández Antuña', 'nickname': 'Abelardo', 'dob': '1970-04-19', 'country': {'id': 214, 'name': 'Spain'}}]",360,Rayo Vallecano,male,,214,Spain,"[{'id': 220, 'name': 'Francisco Jémez Martín', 'nickname': 'Paco Jémez', 'dob': '1970-04-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4656,Estadio Municipal El Molinón,214,Spain,1008.0,Carlos Clos Gómez,214.0,Spain
3825736,2016-01-17,13:00:00.000,2,2,available,unscheduled,2022-03-20T22:01:43.819435,,20,11,Spain,La Liga,27,2015/2016,207,Valencia,male,,214,Spain,"[{'id': 2449, 'name': 'Gary Neville', 'nickname': None, 'dob': '1975-02-18', 'country': {'id': 68, 'name': 'England'}}]",360,Rayo Vallecano,male,,214,Spain,"[{'id': 220, 'name': 'Francisco Jémez Martín', 'nickname': 'Paco Jémez', 'dob': '1970-04-18', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,344,Estadio de Mestalla,214,Spain,2419.0,Eduardo Prieto Iglesias,214.0,Spain
3825731,2016-01-10,19:15:00.000,1,1,available,unscheduled,2022-04-06T21:39:52.202808,,19,11,Spain,La Liga,27,2015/2016,208,Las Palmas,male,,214,Spain,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]",223,Málaga,male,,214,Spain,"[{'id': 188, 'name': 'Javier Gracia Carlos', 'nickname': 'Javi Gracia', 'dob': '1970-05-01', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,357,Estadio de Gran Canaria,214,Spain,218.0,Ignacio Iglesias Villanueva,214.0,Spain
3825685,2015-12-06,19:15:00.000,3,1,available,unscheduled,2022-03-20T21:47:23.357431,,14,11,Spain,La Liga,27,2015/2016,1041,Sporting Gijón,male,,214,Spain,"[{'id': 187, 'name': 'Abelardo Fernández Antuña', 'nickname': 'Abelardo', 'dob': '1970-04-19', 'country': {'id': 214, 'name': 'Spain'}}]",208,Las Palmas,male,,214,Spain,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4656,Estadio Municipal El Molinón,214,Spain,221.0,Alberto Undiano Mallenco,214.0,Spain
3825678,2015-11-29,17:00:00.000,0,2,available,unscheduled,2022-03-20T21:39:48.103890,,13,11,Spain,La Liga,27,2015/2016,322,Eibar,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': '1961-03-14', 'country': {'id': 214, 'name': 'Spain'}}]",220,Real Madrid,male,,214,Spain,"[{'id': 148, 'name': 'Rafael Benítez Maudes', 'nickname': 'Rafael Benítez', 'dob': '1960-04-16', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,347,Estadio Municipal de Ipurúa,214,Spain,183.0,Jesús Gil Manzano,214.0,Spain
3825643,2015-10-31,17:00:00.000,3,1,available,unscheduled,2022-03-20T21:32:32.301513,,10,11,Spain,La Liga,27,2015/2016,220,Real Madrid,male,,214,Spain,"[{'id': 148, 'name': 'Rafael Benítez Maudes', 'nickname': 'Rafael Benítez', 'dob': '1960-04-16', 'country': {'id': 214, 'name': 'Spain'}}]",208,Las Palmas,male,,214,Spain,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,353,Bernabéu,214,Spain,2575.0,Santiago Jaime Latre,214.0,Spain
3825642,2015-10-30,21:30:00.000,1,1,available,unscheduled,2022-03-20T21:24:16.419880,,10,11,Spain,La Liga,27,2015/2016,219,RC Deportivo La Coruña,male,,214,Spain,"[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': '1976-02-23', 'country': {'id': 214, 'name': 'Spain'}}]",212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,4658,Estadio Abanca-Riazor,214,Spain,1015.0,Pedro Jesús Pérez Montero,214.0,Spain
3825638,2015-10-25,20:30:00.000,2,1,available,unscheduled,2022-08-30T10:52:28.076905,,9,11,Spain,La Liga,27,2015/2016,212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]",207,Valencia,male,,214,Spain,"[{'id': 396, 'name': 'Nuno Herlander Simões Espírito Santo', 'nickname': 'Nuno Espírito Santo', 'dob': '1974-01-25', 'country': {'id': 183, 'name': 'Portugal'}}]",1.1.0,2,2,1,Regular Season,625,Estadio Vicente Calderón,214,Spain,183.0,Jesús Gil Manzano,214.0,Spain
3825614,2015-10-03,18:15:00.000,1,1,available,unscheduled,2022-03-20T21:09:47.279772,,7,11,Spain,La Liga,27,2015/2016,1049,Granada,male,,214,Spain,"[{'id': 1617, 'name': 'José Ramón Sandoval Huertas', 'nickname': 'José Ramón Sandoval', 'dob': '1968-05-02', 'country': {'id': 214, 'name': 'Spain'}}]",219,RC Deportivo La Coruña,male,,214,Spain,"[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': '1976-02-23', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4667,Estadio Nuevo Los Cármenes,214,Spain,2480.0,Iñaki Bikandi Garrido,214.0,Spain
3825612,2015-09-27,18:15:00.000,3,0,available,unscheduled,2022-03-20T21:03:11.651299,,6,11,Spain,La Liga,27,2015/2016,216,Getafe,male,,214,Spain,"[{'id': 509, 'name': 'Francisco Escriba Segura', 'nickname': 'Fran Escribá', 'dob': '1965-05-03', 'country': {'id': 214, 'name': 'Spain'}}]",221,Levante UD,male,,214,Spain,"[{'id': 1612, 'name': 'Luis Lucas Alcaraz González', 'nickname': 'Lucas Alcaraz', 'dob': '1966-06-21', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,354,Coliseum Alfonso Pérez,214,Spain,2575.0,Santiago Jaime Latre,214.0,Spain
3825607,2015-09-26,20:30:00.000,1,0,available,unscheduled,2022-03-20T20:56:07.082687,,6,11,Spain,La Liga,27,2015/2016,222,Villarreal,male,,214,Spain,"[{'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]",212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,361,Estadio de la Cerámica,214,Spain,222.0,David Fernández Borbalan,214.0,Spain
3825595,2015-09-20,18:15:00.000,3,1,available,unscheduled,2022-03-20T20:48:38.128823,,4,11,Spain,La Liga,27,2015/2016,222,Villarreal,male,,214,Spain,"[{'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]",215,Athletic Club,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,361,Estadio de la Cerámica,214,Spain,1008.0,Carlos Clos Gómez,214.0,Spain
3825579,2015-08-30,20:30:00.000,0,3,available,unscheduled,2022-03-20T20:41:44.188068,,2,11,Spain,La Liga,27,2015/2016,213,Sevilla,male,,214,Spain,"[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': '1971-11-03', 'country': {'id': 214, 'name': 'Spain'}}]",212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,349,Estadio Ramón Sánchez Pizjuán,214,Spain,1008.0,Carlos Clos Gómez,214.0,Spain
3825572,2015-08-29,22:30:00.000,5,0,available,unscheduled,2022-03-20T20:33:23.773202,,2,11,Spain,La Liga,27,2015/2016,220,Real Madrid,male,,214,Spain,"[{'id': 148, 'name': 'Rafael Benítez Maudes', 'nickname': 'Rafael Benítez', 'dob': '1960-04-16', 'country': {'id': 214, 'name': 'Spain'}}]",218,Real Betis,male,,214,Spain,"[{'id': 57, 'name': 'José Mel Pérez', 'nickname': 'Pepe Mel', 'dob': '1963-02-28', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,353,Bernabéu,214,Spain,2608.0,Alejandro José Hernández Hernández,214.0,Spain
3825774,2016-02-14,19:15:00.000,0,1,available,unscheduled,2022-02-28T19:09:08.311380,,24,11,Spain,La Liga,27,2015/2016,216,Getafe,male,,214,Spain,"[{'id': 509, 'name': 'Francisco Escriba Segura', 'nickname': 'Fran Escribá', 'dob': '1965-05-03', 'country': {'id': 214, 'name': 'Spain'}}]",212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,354,Coliseum Alfonso Pérez,214,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain
3825772,2016-02-13,21:30:00.000,2,1,available,unscheduled,2022-02-28T19:07:47.540348,,24,11,Spain,La Liga,27,2015/2016,207,Valencia,male,,214,Spain,,214,Espanyol,male,,214,Spain,"[{'id': 1816, 'name': 'Constantin Gâlcă', 'nickname': None, 'dob': '1972-03-08', 'country': {'id': 187, 'name': 'Romania'}}]",1.1.0,2,2,1,Regular Season,344,Estadio de Mestalla,214,Spain,2728.0,Carlos del Cerro Grande,214.0,Spain
3825771,2016-02-13,23:05:00.000,2,2,available,unscheduled,2022-02-28T19:05:37.645934,,24,11,Spain,La Liga,27,2015/2016,219,RC Deportivo La Coruña,male,,214,Spain,"[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': '1976-02-23', 'country': {'id': 214, 'name': 'Spain'}}]",218,Real Betis,male,,214,Spain,"[{'id': 5049, 'name': 'Juan Merino Ruíz', 'nickname': 'Juan Merino', 'dob': '1970-08-24', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4658,Estadio Abanca-Riazor,214,Spain,221.0,Alberto Undiano Mallenco,214.0,Spain
3825767,2016-02-08,21:30:00.000,0,5,available,unscheduled,2022-05-08T20:48:55.541224,,23,11,Spain,La Liga,27,2015/2016,214,Espanyol,male,,214,Spain,"[{'id': 1816, 'name': 'Constantin Gâlcă', 'nickname': None, 'dob': '1972-03-08', 'country': {'id': 187, 'name': 'Romania'}}]",210,Real Sociedad,male,,214,Spain,"[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': '1964-04-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,351,Stage Front Stadium,214,Spain,2575.0,Santiago Jaime Latre,214.0,Spain
3825706,2015-12-30,21:30:00.000,0,1,available,unscheduled,2022-02-28T17:57:44.019471,,17,11,Spain,La Liga,27,2015/2016,209,Celta Vigo,male,,214,Spain,"[{'id': 385, 'name': 'Manuel Eduardo Berizzo', 'nickname': 'Eduardo Berizzo', 'dob': '1969-11-13', 'country': {'id': 11, 'name': 'Argentina'}}]",215,Athletic Club,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,653,Abanca-Balaídos,214,Spain,1015.0,Pedro Jesús Pérez Montero,214.0,Spain
3825712,2015-12-30,21:30:00.000,0,0,available,unscheduled,2022-02-28T17:56:31.505588,,17,11,Spain,La Liga,27,2015/2016,216,Getafe,male,,214,Spain,"[{'id': 509, 'name': 'Francisco Escriba Segura', 'nickname': 'Fran Escribá', 'dob': '1965-05-03', 'country': {'id': 214, 'name': 'Spain'}}]",219,RC Deportivo La Coruña,male,,214,Spain,"[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': '1976-02-23', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,354,Coliseum Alfonso Pérez,214,Spain,221.0,Alberto Undiano Mallenco,214.0,Spain
